Resource,NENGREST_Fusion,Total
Zone,1,0
t3050,304386.3304632888,304386.3304632888
t3051,302113.8681122301,302113.8681122301
t3052,299841.37063147,299841.37063147
t3053,297568.9205490354,297568.9205490354
t3054,295296.6487467272,295296.6487467272
t3055,293408.20035654824,293408.20035654824
t3056,295511.49292746227,295511.49292746227
t3057,297996.6438687328,297996.6438687328
t3058,300481.6684226852,300481.6684226852
t3059,302966.60445712187,302966.60445712187
t3060,305451.33981403115,305451.33981403115
t3061,307935.9140700035,307935.9140700035
t3062,310420.3858157552,310420.3858157552
t3063,312904.7865010463,312904.7865010463
t3064,315389.02083752624,315389.02083752624
t3065,317872.9873500364,317872.9873500364
t3066,318136.8902153808,318136.8902153808
t3067,318400.58847784693,318400.58847784693
t3068,318664.1359713353,318664.1359713353
t3069,318927.57058644964,318927.57058644964
t3070,319190.66982730816,319190.66982730816
t3071,320342.96730935783,320342.96730935783
t3072,322825.744477715,322825.744477715
t3073,325308.3126798076,325308.3126798076
t3074,327790.7187723543,327790.7187723543
t3075,330272.8510399926,330272.8510399926
t3076,332754.7528247219,332754.7528247219
t3077,335236.4636990441,335236.4636990441
t3078,337718.0072617924,337718.0072617924
t3079,340199.3068612295,340199.3068612295
t3080,342680.2613868894,342680.2613868894
t3081,345161.01914947346,345161.01914947346
t3082,347641.4956994698,347641.4956994698
t3083,350121.7192091484,350121.7192091484
t3084,352601.71411745163,352601.71411745163
t3085,355081.26406280295,355081.26406280295
t3086,357560.51934957,357560.51934957
t3087,360039.48942704813,360039.48942704813
t3088,362518.0859586325,362518.0859586325
t3089,362777.21264867025,362777.21264867025
t3090,363035.0084575997,363035.0084575997
t3091,363292.1979341757,363292.1979341757
t3092,363548.9484359683,363548.9484359683
t3093,363805.27407529275,363805.27407529275
t3094,364061.40540602774,364061.40540602774
t3095,364317.2193084302,364317.2193084302
t3096,365103.2509252296,365103.2509252296
t3097,367179.2049830502,367179.2049830502
t3098,369831.53959200624,369831.53959200624
t3099,372483.2591684043,372483.2591684043
t3100,375134.1260539693,375134.1260539693
t3101,377784.176519439,377784.176519439
t3102,380433.25331568,380433.25331568
t3103,382861.4305587858,382861.4305587858
t3104,385508.0978202394,385508.0978202394
t3105,388153.051070611,388153.051070611
t3106,390795.8055736385,390795.8055736385
t3107,393435.34574267484,393435.34574267484
t3108,396068.57752341364,396068.57752341364
t3109,398719.3238969626,398719.3238969626
t3110,401389.03887509246,401389.03887509246
t3111,404035.7298171835,404035.7298171835
t3112,406680.94465220853,406680.94465220853
t3113,409329.87545664655,409329.87545664655
t3114,412004.3340087152,412004.3340087152
t3115,414677.3587507557,414677.3587507557
t3116,415397.536253728,415397.536253728
t3117,416116.75063263567,416116.75063263567
t3118,416834.8492701924,416834.8492701924
t3119,417551.8815655873,417551.8815655873
t3120,418267.6719263834,418267.6719263834
t3121,418982.17844121746,418982.17844121746
t3122,421647.1415165848,421647.1415165848
t3123,424310.5482055054,424310.5482055054
t3124,426971.92170826223,426971.92170826223
t3125,429433.9839187704,429433.9839187704
t3126,432089.1068454839,432089.1068454839
t3127,434737.7058925608,434737.7058925608
t3128,437399.95274779614,437399.95274779614
t3129,440049.2919724111,440049.2919724111
t3130,442694.5725122386,442694.5725122386
t3131,445339.0212408442,445339.0212408442
t3132,447981.86459366296,447981.86459366296
t3133,450624.26923779893,450624.26923779893
t3134,453267.77867463796,453267.77867463796
t3135,455910.3529437443,455910.3529437443
t3136,458552.7600920615,458552.7600920615
t3137,461196.65110050654,461196.65110050654
t3138,463852.3803882573,463852.3803882573
t3139,466525.0685855143,466525.0685855143
t3140,467243.19872722455,467243.19872722455
t3141,467958.74239602766,467958.74239602766
t3142,468672.5388565366,468672.5388565366
t3143,469385.1624213744,469385.1624213744
t3144,470096.36690432555,470096.36690432555
t3145,470805.5867611757,470805.5867611757
t3146,471512.85940113827,471512.85940113827
t3147,472217.17095511546,472217.17095511546
t3148,472917.45078248373,472917.45078248373
t3149,473610.6802841386,473610.6802841386
t3150,476267.88206905604,476267.88206905604
t3151,478909.6301170662,478909.6301170662
t3152,481552.3427141895,481552.3427141895
t3153,484195.4218944198,484195.4218944198
t3154,486839.2300030937,486839.2300030937
t3155,489483.394327067,489483.394327067
t3156,492127.6586844223,492127.6586844223
t3157,494769.8815669537,494769.8815669537
t3158,497412.51584462414,497412.51584462414
t3159,500054.75195371616,500054.75195371616
t3160,502696.26899099536,502696.26899099536
t3161,505338.8425533169,505338.8425533169
t3162,507982.0518248874,507982.0518248874
t3163,510654.6901624708,510654.6901624708
t3164,511160.57511553064,511160.57511553064
t3165,511663.3947032766,511663.3947032766
t3166,512165.17968626774,512165.17968626774
t3167,512665.81125407893,512665.81125407893
t3168,514672.82560869056,514672.82560869056
t3169,517250.0869781201,517250.0869781201
t3170,519825.37164517667,519825.37164517667
t3171,522398.2572854402,522398.2572854402
t3172,524967.574626385,524967.574626385
t3173,527530.5181274529,527530.5181274529
t3174,530108.3674360898,530108.3674360898
t3175,532665.5241560942,532665.5241560942
t3176,535223.8018465657,535223.8018465657
t3177,537783.7951408812,537783.7951408812
t3178,540351.8035445685,540351.8035445685
t3179,542910.8405449748,542910.8405449748
t3180,545468.4089904956,545468.4089904956
t3181,548026.2542435444,548026.2542435444
t3182,550584.3243346249,550584.3243346249
t3183,553142.2728211368,553142.2728211368
t3184,555701.1445451432,555701.1445451432
t3185,558262.4351534585,558262.4351534585
t3186,560852.7659954723,560852.7659954723
t3187,563442.4977337942,563442.4977337942
t3188,563952.390247773,563952.390247773
t3189,564461.9740393526,564461.9740393526
t3190,564970.9016571359,564970.9016571359
t3191,565479.4858188331,565479.4858188331
t3192,565987.8636630714,565987.8636630714
t3193,568575.280612735,568575.280612735
t3194,571162.4176748706,571162.4176748706
t3195,573749.1432133815,573749.1432133815
t3196,576335.4709613088,576335.4709613088
t3197,578921.4966827469,578921.4966827469
t3198,581507.2858178527,581507.2858178527
t3199,584092.6858315578,584092.6858315578
t3200,586677.578891326,586677.578891326
t3201,589262.2002025007,589262.2002025007
t3202,591846.3890366646,591846.3890366646
t3203,594430.2034711132,594430.2034711132
t3204,593984.3061491458,593984.3061491458
t3205,595072.7224352292,595072.7224352292
t3206,594259.0586849406,594259.0586849406
t3207,591989.6703827532,591989.6703827532
t3208,589719.417722424,589719.417722424
t3209,587448.4878859039,587448.4878859039
t3210,585176.6171679597,585176.6171679597
t3211,582904.3136685214,582904.3136685214
t3212,580631.8460572169,580631.8460572169
t3213,578359.2878238584,578359.2878238584
t3214,576086.5338508661,576086.5338508661
t3215,573813.6855191784,573813.6855191784
t3216,574061.7447983095,574061.7447983095
t3217,575531.8348142727,575531.8348142727
t3218,577001.8150466167,577001.8150466167
t3219,578471.7334100875,578471.7334100875
t3220,579941.3302539925,579941.3302539925
t3221,581410.8007927625,581410.8007927625
t3222,582880.1864820214,582880.1864820214
t3223,584349.3811008327,584349.3811008327
t3224,585818.4450474876,585818.4450474876
t3225,587287.2710712691,587287.2710712691
t3226,588755.8863229104,588755.8863229104
t3227,590224.3381703098,590224.3381703098
t3228,591692.6608163023,591692.6608163023
t3229,593160.7592084099,593160.7592084099
t3230,594628.5455266613,594628.5455266613
t3231,596096.1809609008,596096.1809609008
t3232,597563.5667561787,597563.5667561787
t3233,599030.7377060005,599030.7377060005
t3234,598406.3493448031,598406.3493448031
t3235,596129.7193986498,596129.7193986498
t3236,593852.8310226209,593852.8310226209
t3237,591575.7104206334,591575.7104206334
t3238,589312.4571783321,589312.4571783321
t3239,589959.5649331165,589959.5649331165
t3240,591424.6418331442,591424.6418331442
t3241,592889.370343982,592889.370343982
t3242,594353.7790501651,594353.7790501651
t3243,595817.8746563264,595817.8746563264
t3244,597281.5667312114,597281.5667312114
t3245,598744.7493942422,598744.7493942422
t3246,600207.535264367,600207.535264367
t3247,597926.6388885203,597926.6388885203
t3248,599388.4251321696,599388.4251321696
t3249,600849.7096151741,600849.7096151741
t3250,602310.2547413562,602310.2547413562
t3251,603770.1450831858,603770.1450831858
t3252,605229.31996276,605229.31996276
t3253,606687.6052232585,606687.6052232585
t3254,608144.9044243239,608144.9044243239
t3255,609600.9234977748,609600.9234977748
t3256,611055.4068825393,611055.4068825393
t3257,612507.9387914604,612507.9387914604
t3258,613132.9036076509,613132.9036076509
t3259,610834.4405411178,610834.4405411178
t3260,608522.6472054906,608522.6472054906
t3261,604731.0405560465,604731.0405560465
t3262,600939.042902328,600939.042902328
t3263,599546.1017308946,599546.1017308946
t3264,599496.066361161,599496.066361161
t3265,599445.2075833514,599445.2075833514
t3266,599393.3299748291,599393.3299748291
t3267,599340.0627930788,599340.0627930788
t3268,599284.6429619233,599284.6429619233
t3269,599225.3593724233,599225.3593724233
t3270,600555.3214040201,600555.3214040201
t3271,602006.253920054,602006.253920054
t3272,603458.7940760205,603458.7940760205
t3273,604909.5019789484,604909.5019789484
t3274,606360.1676538873,606360.1676538873
t3275,607811.4906783791,607811.4906783791
t3276,609262.7331832203,609262.7331832203
t3277,610714.3938596185,610714.3938596185
t3278,612166.4315296666,612166.4315296666
t3279,613617.9926987858,613617.9926987858
t3280,615078.372116419,615078.372116419
t3281,616555.3455697909,616555.3455697909
t3282,618027.6725920476,618027.6725920476
t3283,619243.1466034706,619243.1466034706
t3284,616590.3573649263,616590.3573649263
t3285,613933.5960972732,613933.5960972732
t3286,611276.3464566392,611276.3464566392
t3287,608618.7912837598,608618.7912837598
t3288,606771.3165231767,606771.3165231767
t3289,607855.9031598348,607855.9031598348
t3290,608939.8346232187,608939.8346232187
t3291,610022.9870409102,610022.9870409102
t3292,611105.2301245948,611105.2301245948
t3293,612186.3245057364,612186.3245057364
t3294,613265.8203292848,613265.8203292848
t3295,614342.9358532904,614342.9358532904
t3296,615415.3770731481,615415.3770731481
t3297,616851.8823441521,616851.8823441521
t3298,618303.5819737823,618303.5819737823
t3299,619755.7638405861,619755.7638405861
t3300,621206.938757319,621206.938757319
t3301,622657.8813200186,622657.8813200186
t3302,624109.7234983149,624109.7234983149
t3303,625561.194193779,625561.194193779
t3304,627012.6167684854,627012.6167684854
t3305,628465.4354488234,628465.4354488234
t3306,629940.6124089835,629940.6124089835
t3307,631393.3425330254,631393.3425330254
t3308,625755.2866181092,625755.2866181092
t3309,620110.3987411591,620110.3987411591
t3310,614461.7274131527,614461.7274131527
t3311,608812.1918375989,608812.1918375989
t3312,603162.7052653191,603162.7052653191
t3313,599662.0907783326,599662.0907783326
t3314,597959.9009467339,597959.9009467339
t3315,595040.7467232154,595040.7467232154
t3316,590986.9423939406,590986.9423939406
t3317,586075.0551594903,586075.0551594903
t3318,587673.3711753166,587673.3711753166
t3319,589582.4872881328,589582.4872881328
t3320,591492.0980831166,591492.0980831166
t3321,593401.3066764283,593401.3066764283
t3322,595310.3597661244,595310.3597661244
t3323,597220.34523554,597220.34523554
t3324,599130.0440442632,599130.0440442632
t3325,601039.0496957161,601039.0496957161
t3326,602948.9542010414,602948.9542010414
t3327,604858.4848161882,604858.4848161882
t3328,606767.903526676,606767.903526676
t3329,608678.3657571163,608678.3657571163
t3330,610589.2782265868,610589.2782265868
t3331,612524.8366145466,612524.8366145466
t3332,611393.9087367574,611393.9087367574
t3333,610261.8430942505,610261.8430942505
t3334,609128.6937998167,609128.6937998167
t3335,607994.3668876119,607994.3668876119
t3336,606859.0375743278,606859.0375743278
t3337,605722.6700427642,605722.6700427642
t3338,604584.9931063517,604584.9931063517
t3339,603445.7724873315,603445.7724873315
t3340,602304.3345517974,602304.3345517974
t3341,601160.0778092581,601160.0778092581
t3342,603076.3615733022,603076.3615733022
t3343,605005.9613109751,605005.9613109751
t3344,606917.4784891624,606917.4784891624
t3345,608828.0916786607,608828.0916786607
t3346,610738.3573999932,610738.3573999932
t3347,612649.5530160797,612649.5530160797
t3348,614560.667342096,614560.667342096
t3349,616471.7014195012,616471.7014195012
t3350,618383.5136560479,618383.5136560479
t3351,620295.1211057621,620295.1211057621
t3352,622206.7947843669,622206.7947843669
t3353,624120.0340304187,624120.0340304187
t3354,626052.3640192833,626052.3640192833
t3355,627701.7059805159,627701.7059805159
t3356,625352.0403910291,625352.0403910291
t3357,622990.5765837614,622990.5765837614
t3358,620626.1400617459,620626.1400617459
t3359,618261.2066960792,618261.2066960792
t3360,615895.7833587264,615895.7833587264
t3361,613530.040579454,613530.040579454
t3362,613807.0556079654,613807.0556079654
t3363,614419.0490212244,614419.0490212244
t3364,614611.2434633478,614611.2434633478
t3365,614807.5075777472,614807.5075777472
t3366,616181.1943380777,616181.1943380777
t3367,617553.4618248345,617553.4618248345
t3368,618923.6287710185,618923.6287710185
t3369,620289.2920061717,620289.2920061717
t3370,621749.0688671593,621749.0688671593
t3371,623214.3428763928,623214.3428763928
t3372,624680.3516453783,624680.3516453783
t3373,626145.8230727687,626145.8230727687
t3374,627614.3465662755,627614.3465662755
t3375,629082.0043666295,629082.0043666295
t3376,630562.7150578962,630562.7150578962
t3377,632004.7184030442,632004.7184030442
t3378,629765.7421409313,629765.7421409313
t3379,627526.7629220134,627526.7629220134
t3380,625287.7821270048,625287.7821270048
t3381,623048.7994469622,623048.7994469622
t3382,620809.8189321193,620809.8189321193
t3383,618570.8405419827,618570.8405419827
t3384,617190.956783509,617190.956783509
t3385,617608.9624561645,617608.9624561645
t3386,618567.9051309542,618567.9051309542
t3387,619925.7220360567,619925.7220360567
t3388,621408.8538301329,621408.8538301329
t3389,622831.3225356629,622831.3225356629
t3390,624173.4523421855,624173.4523421855
t3391,625461.7649470665,625461.7649470665
t3392,626826.8741063601,626826.8741063601
t3393,628158.8058358465,628158.8058358465
t3394,629513.1948189277,629513.1948189277
t3395,630855.4238785376,630855.4238785376
t3396,631998.9939457007,631998.9939457007
t3397,632004.678581055,632004.678581055
t3398,630207.8928488689,630207.8928488689
t3399,627968.9136212716,627968.9136212716
t3400,625729.9333253397,625729.9333253397
t3401,623490.9525065223,623490.9525065223
t3402,621251.9719193005,621251.9719193005
t3403,619012.9901589075,619012.9901589075
t3404,616774.0077685748,616774.0077685748
t3405,614535.0238509012,614535.0238509012
t3406,612296.041368144,612296.041368144
t3407,610057.0597261556,610057.0597261556
t3408,607818.078423133,607818.078423133
t3409,605579.0975434975,605579.0975434975
t3410,603340.1170241581,603340.1170241581
